Região,Sigla UF,UF,Código IBGE Município,Município,Tipo Crime,Mês,Mês/Ano,PC-Qtde Ocorrências
CENTRO-OESTE,DF,Distrito Federal,530010802,Gama,Furto de veículo,11,11/2016,40.0
CENTRO-OESTE,DF,Distrito Federal,530010802,Gama,Furto de veículo,12,12/2016,41.0
CENTRO-OESTE,DF,Distrito Federal,530010802,Gama,Homicídio doloso,1,01/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010802,Gama,Homicídio doloso,2,02/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010802,Gama,Homicídio doloso,3,03/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010802,Gama,Homicídio doloso,4,04/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010802,Gama,Homicídio doloso,5,05/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010802,Gama,Homicídio doloso,6,06/2016,5.0
CENTRO-OESTE,DF,Distrito Federal,530010802,Gama,Homicídio doloso,7,07/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010802,Gama,Homicídio doloso,8,08/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010802,Gama,Homicídio doloso,9,09/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010802,Gama,Homicídio doloso,10,10/2016,5.0
CENTRO-OESTE,DF,Distrito Federal,530010802,Gama,Homicídio doloso,11,11/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010802,Gama,Homicídio doloso,12,12/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010802,Gama,Roubo de veículo,1,01/2016,24.0
CENTRO-OESTE,DF,Distrito Federal,530010802,Gama,Roubo de veículo,2,02/2016,26.0
CENTRO-OESTE,DF,Distrito Federal,530010802,Gama,Roubo de veículo,3,03/2016,26.0
CENTRO-OESTE,DF,Distrito Federal,530010802,Gama,Roubo de veículo,4,04/2016,42.0
CENTRO-OESTE,DF,Distrito Federal,530010802,Gama,Roubo de veículo,5,05/2016,42.0
CENTRO-OESTE,DF,Distrito Federal,530010802,Gama,Roubo de veículo,6,06/2016,19.0
CENTRO-OESTE,DF,Distrito Federal,530010802,Gama,Roubo de veículo,7,07/2016,15.0
CENTRO-OESTE,DF,Distrito Federal,530010802,Gama,Roubo de veículo,8,08/2016,30.0
CENTRO-OESTE,DF,Distrito Federal,530010802,Gama,Roubo de veículo,9,09/2016,22.0
CENTRO-OESTE,DF,Distrito Federal,530010802,Gama,Roubo de veículo,10,10/2016,41.0
CENTRO-OESTE,DF,Distrito Federal,530010802,Gama,Roubo de veículo,11,11/2016,28.0
CENTRO-OESTE,DF,Distrito Federal,530010802,Gama,Roubo de veículo,12,12/2016,33.0
CENTRO-OESTE,DF,Distrito Federal,530010802,Gama,Roubo seguido de morte (latrocínio),8,08/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010802,Gama,Roubo seguido de morte (latrocínio),10,10/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Estupro,1,01/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Estupro,2,02/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Estupro,3,03/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Estupro,4,04/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Estupro,5,05/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Estupro,6,06/2016,9.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Estupro,7,07/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Estupro,8,08/2016,5.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Estupro,9,09/2016,5.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Estupro,10,10/2016,6.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Estupro,11,11/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Furto de veículo,1,01/2016,38.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Furto de veículo,2,02/2016,53.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Furto de veículo,3,03/2016,53.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Furto de veículo,4,04/2016,61.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Furto de veículo,5,05/2016,61.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Furto de veículo,6,06/2016,62.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Furto de veículo,7,07/2016,62.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Furto de veículo,8,08/2016,80.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Furto de veículo,9,09/2016,71.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Furto de veículo,10,10/2016,63.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Furto de veículo,11,11/2016,59.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Furto de veículo,12,12/2016,79.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Homicídio doloso,1,01/2016,6.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Homicídio doloso,4,04/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Homicídio doloso,5,05/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Homicídio doloso,6,06/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Homicídio doloso,7,07/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Homicídio doloso,8,08/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Homicídio doloso,9,09/2016,5.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Homicídio doloso,10,10/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Homicídio doloso,11,11/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Homicídio doloso,12,12/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Roubo de veículo,1,01/2016,79.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Roubo de veículo,2,02/2016,65.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Roubo de veículo,3,03/2016,65.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Roubo de veículo,4,04/2016,73.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Roubo de veículo,5,05/2016,73.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Roubo de veículo,6,06/2016,59.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Roubo de veículo,7,07/2016,58.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Roubo de veículo,8,08/2016,79.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Roubo de veículo,9,09/2016,85.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Roubo de veículo,10,10/2016,85.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Roubo de veículo,11,11/2016,91.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Roubo de veículo,12,12/2016,79.0
CENTRO-OESTE,DF,Distrito Federal,530010803,Taguatinga,Roubo seguido de morte (latrocínio),6,06/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Estupro,1,01/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Estupro,2,02/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Estupro,3,03/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Estupro,4,04/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Estupro,5,05/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Estupro,6,06/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Estupro,7,07/2016,5.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Estupro,9,09/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Estupro,10,10/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Estupro,11,11/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Furto de veículo,1,01/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Furto de veículo,2,02/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Furto de veículo,3,03/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Furto de veículo,4,04/2016,9.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Furto de veículo,5,05/2016,9.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Furto de veículo,6,06/2016,11.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Furto de veículo,7,07/2016,8.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Furto de veículo,8,08/2016,8.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Furto de veículo,9,09/2016,5.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Furto de veículo,10,10/2016,13.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Furto de veículo,11,11/2016,9.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Furto de veículo,12,12/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Homicídio doloso,1,01/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Homicídio doloso,2,02/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Homicídio doloso,3,03/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Homicídio doloso,4,04/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Homicídio doloso,5,05/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Homicídio doloso,6,06/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Homicídio doloso,8,08/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Homicídio doloso,9,09/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Homicídio doloso,10,10/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Homicídio doloso,11,11/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Homicídio doloso,12,12/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Roubo de veículo,1,01/2016,9.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Roubo de veículo,2,02/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Roubo de veículo,3,03/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Roubo de veículo,4,04/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Roubo de veículo,5,05/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Roubo de veículo,6,06/2016,6.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Roubo de veículo,7,07/2016,5.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Roubo de veículo,8,08/2016,6.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Roubo de veículo,9,09/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Roubo de veículo,10,10/2016,8.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Roubo de veículo,11,11/2016,8.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Roubo de veículo,12,12/2016,7.0
CENTRO-OESTE,DF,Distrito Federal,530010804,Brazlândia,Roubo seguido de morte (latrocínio),8,08/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Estupro,1,01/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Estupro,2,02/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Estupro,3,03/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Estupro,4,04/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Estupro,5,05/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Estupro,6,06/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Estupro,7,07/2016,6.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Estupro,8,08/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Estupro,9,09/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Estupro,10,10/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Estupro,11,11/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Estupro,12,12/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Furto de veículo,1,01/2016,20.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Furto de veículo,2,02/2016,15.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Furto de veículo,3,03/2016,15.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Furto de veículo,4,04/2016,24.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Furto de veículo,5,05/2016,24.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Furto de veículo,6,06/2016,15.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Furto de veículo,7,07/2016,17.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Furto de veículo,8,08/2016,25.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Furto de veículo,9,09/2016,12.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Furto de veículo,10,10/2016,25.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Furto de veículo,11,11/2016,9.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Furto de veículo,12,12/2016,19.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Homicídio doloso,1,01/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Homicídio doloso,2,02/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Homicídio doloso,3,03/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Homicídio doloso,7,07/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Homicídio doloso,9,09/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Homicídio doloso,11,11/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Homicídio doloso,12,12/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Lesão corporal seguida de morte,4,04/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Lesão corporal seguida de morte,5,05/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Roubo de veículo,1,01/2016,10.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Roubo de veículo,2,02/2016,5.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Roubo de veículo,3,03/2016,5.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Roubo de veículo,4,04/2016,21.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Roubo de veículo,5,05/2016,21.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Roubo de veículo,6,06/2016,5.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Roubo de veículo,7,07/2016,13.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Roubo de veículo,8,08/2016,12.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Roubo de veículo,9,09/2016,17.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Roubo de veículo,10,10/2016,14.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Roubo de veículo,11,11/2016,25.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Roubo de veículo,12,12/2016,16.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Roubo seguido de morte (latrocínio),1,01/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010805,Sobradinho,Roubo seguido de morte (latrocínio),6,06/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Estupro,1,01/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Estupro,2,02/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Estupro,3,03/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Estupro,4,04/2016,5.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Estupro,5,05/2016,5.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Estupro,6,06/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Estupro,7,07/2016,8.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Estupro,8,08/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Estupro,9,09/2016,8.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Estupro,10,10/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Estupro,11,11/2016,2.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Estupro,12,12/2016,5.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Furto de veículo,1,01/2016,29.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Furto de veículo,2,02/2016,16.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Furto de veículo,3,03/2016,16.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Furto de veículo,4,04/2016,44.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Furto de veículo,5,05/2016,44.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Furto de veículo,6,06/2016,26.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Furto de veículo,7,07/2016,19.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Furto de veículo,8,08/2016,33.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Furto de veículo,9,09/2016,20.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Furto de veículo,10,10/2016,18.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Furto de veículo,11,11/2016,17.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Furto de veículo,12,12/2016,35.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Homicídio doloso,1,01/2016,11.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Homicídio doloso,2,02/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Homicídio doloso,3,03/2016,3.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Homicídio doloso,4,04/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Homicídio doloso,5,05/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Homicídio doloso,6,06/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Homicídio doloso,7,07/2016,1.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Homicídio doloso,8,08/2016,6.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Homicídio doloso,9,09/2016,8.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Homicídio doloso,10,10/2016,5.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Homicídio doloso,11,11/2016,4.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Homicídio doloso,12,12/2016,7.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Roubo de veículo,1,01/2016,20.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Roubo de veículo,2,02/2016,22.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Roubo de veículo,3,03/2016,22.0
CENTRO-OESTE,DF,Distrito Federal,530010806,Planaltina,Roubo de veículo,4,04/2016,16.0
